CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;GOIATUBA;Prefeito;MARCELO VERCESI COELHO;15;PMDB;Eleito;11.695;57,96;GO;5209101
30;GOUVELÂNDIA;Prefeito;IZOLDINO BATISTA CRUZ;15;PMDB;Eleito;1.581;50,67;GO;5209150
30;GUAPÓ;Prefeito;DIVINO ETERNO ARRUDA;11;PP;Eleito;3.197;39,77;GO;5209200
30;GUARAÍTA;Prefeito;CÉLIA DE MORAIS MARQUES;15;PMDB;Eleito;1.028;53,10;GO;5209291
30;GUARANI DE GOIÁS;Prefeito;JOSÉ AUGUSTO DE MELO;13;PT;Eleito;1.517;51,88;GO;5209408
30;GUARINOS;Prefeito;JOSÉ OMAR PAIS LANDIM;19;PTN;Eleito;1.102;62,33;GO;5209457
30;HEITORAÍ;Prefeito;VILMAR SEBASTIAO DE PAULA;15;PMDB;Eleito;1.312;45,09;GO;5209606
30;HIDROLÂNDIA;Prefeito;JOSE LIMA CRUVINEL;11;PP;Eleito;4.066;37,20;GO;5209705
30;HIDROLINA;Prefeito;WILTON MOREIRA ALVES;11;PP;Eleito;1.722;50,57;GO;5209804
30;IACIARA;Prefeito;QUINTINO GILBERTO DE PAULA;11;PP;Eleito;3.919;59,88;GO;5209903
30;INACIOLÂNDIA;Prefeito;GILSON JOSE TEIXEIRA;22;PR;Eleito;1.968;54,80;GO;5209937
30;INDIARA;Prefeito;SEBASTIÃO JOSÉ DE LIMA;15;PMDB;Eleito;4.418;51,40;GO;5209952
30;INHUMAS;Prefeito;ABELARDO VAZ FILHO;11;PP;Eleito;20.76;70,23;GO;5210000
30;IPAMERI;Prefeito;WILSON GERALDO SUGAI;15;PMDB;Eleito;8.179;55,12;GO;5210109
30;IPIRANGA DE GOIÁS;Prefeito;JOÃO BATISTA DA SILVA;11;PP;Eleito;1.288;51,77;GO;5210158
30;IPORÁ;Prefeito;JOSÉ ANTÔNIO DA SILVA SOBRINHO;15;PMDB;Eleito;7.746;41,49;GO;5210208
30;ISRAELÂNDIA;Prefeito;THELSANDRO DE ALMEIDA FIGUEIREDO;14;PTB;Eleito;1.898;81,15;GO;5210307
30;ITABERAÍ;Prefeito;BENEDITO CAETANO DE ARAUJO;45;PSDB;Eleito;10.13;97,97;GO;5210406
30;ITAGUARI;Prefeito;RONIVON BRAZ GONTIJO;11;PP;Eleito;2.162;61,81;GO;5210562
30;ITAGUARU;Prefeito;ANTONIO LEONEL FILHO;25;DEM;Eleito;1.979;45,92;GO;5210604
30;ITAJÁ;Prefeito;JOVENI NUNES DE FREITAS;22;PR;Eleito;1.754;51,83;GO;5210802
30;ITAPACI;Prefeito;FRANCISCO OLIZETE AGRA;15;PMDB;Eleito;4.651;45,52;GO;5210901
30;ITAPIRAPUÃ;Prefeito;ERIVALDO ALEXANDRE DA SILVA;15;PMDB;Eleito;3.152;53,48;GO;5211008
30;ITAPURANGA;Prefeito;DAVES SOARES DA SILVA;70;PT do B;Eleito;8.098;51,69;GO;5211206
30;ITARUMÃ;Prefeito;WILMAR BENTO SEVERINO;45;PSDB;Eleito;1.943;50,13;GO;5211305
30;ITAUÇU;Prefeito;ALVIMAR TIAGO DE ALMEIDA;45;PSDB;Eleito;3.234;57,79;GO;5211404
30;ITUMBIARA;Prefeito;JOSE GOMES DA ROCHA;11;PP;Eleito;43.022;84,49;GO;5211503
30;IVOLÂNDIA;Prefeito;ROBSON MENDES SILVEIRA;22;PR;Eleito;1.404;59,64;GO;5211602
30;JANDAIA;Prefeito;JERONIMO PEREIRA LOPES;15;PMDB;Eleito;2.725;50,26;GO;5211701
30;JARAGUÁ;Prefeito;LINEU OLIMPIO DE SOUZA;14;PTB;Eleito;13.199;59,04;GO;5211800
30;JATAÍ;Prefeito;HUMBERTO DE FREITAS MACHADO;15;PMDB;Eleito;30.211;62,27;GO;5211909
30;JAUPACI;Prefeito;ANTÔNIO JOSÉ GUIMARÃES;45;PSDB;Eleito;1.323;57,10;GO;5212006
30;JESÚPOLIS;Prefeito;SILVAN JOSÉ FURTADO DA SILVEIRA;22;PR;Eleito;1.339;74,60;GO;5212055
30;JOVIÂNIA;Prefeito;ROMEU JOSE GONCALVES;11;PP;Eleito;2.361;50,19;GO;5212105
30;JUSSARA;Prefeito;PAULO LUCESIO CARVALHAES;22;PR;Eleito;6.807;62,30;GO;5212204
30;LAGOA SANTA;Prefeito;ALVARO CONRADO FRANCISCO;22;PR;Eleito;821;100,00;GO;5212253
30;LEOPOLDO DE BULHÕES;Prefeito;RAIMUNDO NONATO DINIZ RODRIQUES;45;PSDB;Eleito;2.561;49,63;GO;5212303
30;LUZIÂNIA;Prefeito;CELIO ANTONIO DA SILVEIRA;45;PSDB;Eleito;49.593;97,98;GO;5212501
30;MAIRIPOTABA;Prefeito;ADEMIR ANTONIO DE SOUZA;45;PSDB;Eleito;1.325;70,40;GO;5212600
30;MAMBAÍ;Prefeito;MARIA DO SOCORRO ALVES BARBOSA;45;PSDB;Eleito;2.422;55,21;GO;5212709
30;MARA ROSA;Prefeito;NILSON ANTONIO PRETO;45;PSDB;Eleito;3.555;50,06;GO;5212808
30;MARZAGÃO;Prefeito;CARLOS ANTONIO GONZAGA;22;PR;Eleito;1.03;56,47;GO;5212907
30;MATRINCHÃ;Prefeito;CLAUDIA VALERIA ALVES DE MORAIS ARAUJO;25;DEM;Eleito;1.454;46,60;GO;5212956
30;MAURILÂNDIA;Prefeito;EDJANE ALVES DE ALMEIDA;11;PP;Eleito;3.869;55,59;GO;5213004
30;MIMOSO DE GOIÁS;Prefeito;MIRIÃ DE SOUZA VIDAL;10;PRB;Eleito;894;42,78;GO;5213053
30;MINAÇU;Prefeito;CICERO ROMAO RODRIGUES;45;PSDB;Eleito;7.378;36,57;GO;5213087
30;MINEIROS;Prefeito;NEIBA MARIA MORAES BARCELOS;45;PSDB;Eleito;14.292;51,13;GO;5213103
30;MOIPORÁ;Prefeito;ONILTO SOARES RIBEIRO;15;PMDB;Eleito;670;36,02;GO;5213400
30;MONTE ALEGRE DE GOIÁS;Prefeito;JUVENAL FERNANDES DE ALMEIDA;11;PP;Eleito;2.23;55,10;GO;5213509
30;MONTES CLAROS DE GOIÁS;Prefeito;JOSÉ VILMAR MACIEL;11;PP;Eleito;3.044;57,46;GO;5213707
30;MONTIVIDIU;Prefeito;EDSON BUENO COUTINHO;13;PT;Eleito;2.425;49,06;GO;5213756
30;MONTIVIDIU DO NORTE;Prefeito;JURANDIR AMARAL DA SILVA;11;PP;Eleito;1.477;52,14;GO;5213772
30;MORRINHOS;Prefeito;CLEUMAR GOMES DE FREITAS;11;PP;Eleito;14.744;56,90;GO;5213806
30;MORRO AGUDO DE GOIÁS;Prefeito;DENY LELES APARECIDO ROSA;15;PMDB;Eleito;969;50,31;GO;5213855
30;MOSSÂMEDES;Prefeito;DIVINA LÚCIA DE ALMEIDA;11;PP;Eleito;2.103;56,91;GO;5213905
30;MOZARLÂNDIA;Prefeito;LUIZ CARLOS DA SILVA;15;PMDB;Eleito;3.915;50,38;GO;5214002
30;MUNDO NOVO;Prefeito;ELVILASIO LIMIRO DE LIMA;11;PP;Eleito;1.951;51,61;GO;5214051
30;MUTUNÓPOLIS;Prefeito;LUIZ MARTINS DE OLIVEIRA;15;PMDB;Eleito;1.685;62,25;GO;5214101
30;NAZÁRIO;Prefeito;FABIO GABRIEL DE AMORIM;22;PR;Eleito;3.166;60,55;GO;5214408
30;NERÓPOLIS;Prefeito;GIL TAVARES;14;PTB;Eleito;6.921;46,82;GO;5214507
